net_id,struc_roc_mean,attr_roc_mean,full_roc_mean,struc_pr_mean,attr_pr_mean,full_pr_mean
249,0.9257116402116402,0.9149347961406786,0.9475796763149704,0.6542827050107639,0.724085709088928,0.7472203047262789
250,0.9652760416666666,0.9357552083333334,0.9605677083333333,0.8704804402394201,0.8396664968638603,0.8843368865160102
251,0.9195282018659882,0.9144857930449533,0.9322593299406275,0.564587302867199,0.6675625260708447,0.6688874158476242
252,0.9259433784208871,0.9126360490720353,0.9275262661214219,0.6788366010137226,0.703221232672581,0.7478450758786567
253,0.89601065830721,0.8891673981191224,0.9124796238244514,0.5915205454777623,0.6248741020556832,0.6523561498310103
254,0.8864963814389102,0.8588080034057046,0.9076032354193273,0.5069188414048005,0.5655729784252513,0.5943622483864536
255,0.9031151469719687,0.8529832810867294,0.9222559174957976,0.6540750882064239,0.3300586081011421,0.718405864151708
256,0.8670572916666668,0.8217708333333335,0.8681614583333334,0.5147402221038042,0.336505787859782,0.5859047966916257
257,0.8011344537815127,0.7514425770308123,0.845202080832333,0.16355298302703575,0.16448078495953347,0.20936971212060707
258,0.8392928216062543,0.8021730632551529,0.8606663113006396,0.3299854939666643,0.2593082146471963,0.38075067299109805
259,0.9237441077441078,0.9273030303030303,0.9437609427609427,0.7018546373798905,0.7047279293642374,0.761361271728515
260,0.9636018917223679,0.9121657450484667,0.9698601987924687,0.7705838161406329,0.4242449857784685,0.8145145653174811
261,0.9446682501979413,0.9058809597576509,0.9487065303452787,0.6442981615258166,0.3755104453335217,0.6874404412741371
262,0.9506480020628378,0.9068660577745588,0.9584181009256947,0.7414445616090624,0.4344215284388307,0.7797384871947608
263,0.9438181670567982,0.89363134454824,0.9532524618526006,0.6670630345011951,0.3533409804454717,0.7043240630367265
264,0.9476407066582582,0.9079702617587891,0.9575453511005737,0.7206723182293782,0.3911655117904375,0.7558238019506212
265,0.894951845906902,0.8357669542536115,0.9088132022471911,0.4867835051461218,0.2298282044474214,0.540915262023421
266,0.9524042701322812,0.9003066671087092,0.9550382919470876,0.717025469824115,0.37471567782738174,0.7423265316269055
267,0.9366611111111112,0.8723572916666666,0.9455548611111111,0.61621467687631,0.2776185988897356,0.657109917440111
268,0.8723023679417123,0.8502695810564663,0.8855737704918033,0.4227909424645283,0.40510400757968174,0.5771170305945742
269,0.9198993006993007,0.9284419580419581,0.9377678321678321,0.5414044871071196,0.7421578612218592,0.6524298864550347
270,0.947609618889153,0.8955532842088582,0.9431884161318438,0.6323477137545316,0.5265808973382089,0.6894751179346548
271,0.9089995883079457,0.8634873061616577,0.9233824619184849,0.5113318047551749,0.4921505848655633,0.5607317587362173
272,0.8806163522012579,0.8949433962264152,0.8966540880503144,0.5095059325935389,0.6735797178413547,0.6425761014463338
273,0.8434666666666667,0.8246222222222223,0.8693333333333333,0.3438093996185011,0.4975207289442583,0.44323481855834795
274,0.8536410256410256,0.8934432234432235,0.8933956043956044,0.34016475291509957,0.62050278546131,0.5791474749453525
275,0.8663663003663004,0.8509487179487178,0.8789670329670329,0.49667785639196704,0.5744278178020228,0.5280885279224756
276,0.8188129414445203,0.8287172476646161,0.8609683299156984,0.2708251233721649,0.39626301927631397,0.45308961597980774
277,0.9332826908541193,0.9166160241874527,0.9365041572184429,0.5119166884927184,0.5197995184843602,0.5983008336427682
278,0.8652710622710623,0.8581282051282051,0.9030769230769231,0.43914480077222473,0.5954527222099559,0.5582513003107044
279,0.9268201754385965,0.8858333333333335,0.9342982456140352,0.5700107392979872,0.4887950283357173,0.6469564572304514
280,0.9228728070175439,0.8816666666666666,0.9132236842105265,0.6674253635437689,0.6711597637292507,0.6647986480520409
281,0.7570967741935484,0.7738602150537635,0.7850322580645162,0.21480063882731565,0.14854686589576005,0.20306139200833834
282,0.8610563897230563,0.7814728061394728,0.868962962962963,0.4135006592906073,0.31297707037167466,0.45849809718268164
283,0.8283743961352655,0.8587161835748791,0.8825144927536233,0.2864199195623276,0.4441167771675175,0.4195931292745246
284,0.6577222222222222,0.6081666666666666,0.7144999999999999,0.16851111373455602,0.16239673170220467,0.2268138307021495
285,0.9659922678618169,0.9256120446482772,0.973848498265194,0.7809346141497884,0.5986861450331882,0.851691675301041
286,0.9012370015557192,0.8662412320205245,0.91771104560714,0.49167395469972563,0.39489754550907913,0.5765984528178458
287,0.9331741582623291,0.8805160452909633,0.9556205886118263,0.6160749744806033,0.43787906133894233,0.6968797875082645
288,0.9081874326918575,0.8326065926862387,0.9295807463595074,0.4049281231277373,0.3096161687817454,0.48819989844127337
289,0.9593246175618304,0.8211286089744206,0.9636717818874972,0.6554740448123294,0.28924483438008186,0.7392199746616643
